"","mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
"302",261,5,"x1 x3 x5 x6 x8",0.808363235472099,0.768438909528786,0.69685991115451,3.8701500768649,158.675728835671,77.7238388359972,168.484110507306,274.608027639279,10.914719992575,0.287455146791852,0.395460869296197
"371",262,5,"x3 x5 x6 x7 x8",0.80826117267683,0.76831558365117,0.626061697414618,3.88179778264455,158.691702121375,77.732134676434,168.500083793011,274.754279653986,10.9205330046803,0.287608240984754,0.395671485676823
"378",263,5,"x4 x5 x6 x8 x9",0.807559005149503,0.767467131222317,0.704345216236176,3.96193120192645,158.801364566199,77.7891415229241,168.609746237835,275.760458401715,10.9605251323262,0.288661492275745,0.397120475808922
"362",264,5,"x3 x4 x5 x6 x8",0.80650622758772,0.766195025001828,0.689508398148391,4.08207726748169,158.965036812769,77.8743971010705,168.773418484404,277.269047687787,11.0204863424293,0.29024065861842,0.399292983421352
"312",265,5,"x1 x4 x5 x6 x8",0.806117073875273,0.765724797599288,0.698933446432078,4.12648863142409,159.025312071166,77.9058462184565,168.833693742802,277.826689817088,11.0426506897345,0.290824389187091,0.400096039483134
"373",266,5,"x3 x5 x6 x8 x9",0.805927374430987,0.765495577437443,0.689980896393986,4.14813768882831,159.054650400041,77.9211639370334,168.863032071676,278.098521740194,11.0534550691667,0.29110893835352,0.400487502506041
"347",267,5,"x2 x4 x5 x6 x8",0.805921466192693,0.765488438316171,0.692222136145397,4.14881195432474,159.055563689333,77.9216408782082,168.863945360968,278.1069880158,11.0537915743607,0.29111780071096,0.400499694723214
"323",268,5,"x1 x5 x6 x8 x9",0.804795443477039,0.764127827534755,0.697548179462932,4.27731697183533,159.229117468175,78.0123926601025,169.03749913981,279.720534757652,11.1179244805749,0.292806834784442,0.402823350745466
"358",269,5,"x2 x5 x6 x8 x9",0.804724050695012,0.764041561256472,0.686486680534295,4.28546452567857,159.240087457471,78.0181367999171,169.048469129106,279.822837836648,11.1219906743829,0.292913923957483,0.402970676608076
"282",270,5,"x1 x2 x5 x6 x8",0.803538853682434,0.762609448199608,0.68212771594187,4.42072268764751,159.421617464526,78.1133270753124,169.229999136161,281.521179043721,11.1894938675212,0.294691719476349,0.405416444475404
"262",271,5,"x1 x2 x3 x5 x7",0.797828858059024,0.755709870154654,0.665955426309029,5.07236414866817,160.281114252582,78.5675763283399,170.089495924217,289.703380615724,11.5147081005097,0.303256712911465,0.417199568859049
"317",272,5,"x1 x4 x6 x7 x8",0.796914238823226,0.754604705244731,0.666288825693666,5.17674318052756,160.416527732029,78.6396840524526,170.224909403664,291.013994395925,11.5668004685016,0.304628641765162,0.419086973496435
"301",273,5,"x1 x3 x5 x6 x7",0.796807888183365,0.754476198221566,0.64945273193045,5.18888022771815,160.432233826211,78.6480571768048,170.240615497846,291.166390725107,11.5728576958712,0.304788167724953,0.419306438256202
"296",274,5,"x1 x3 x4 x6 x8",0.796278014369479,0.753835934029787,0.68748782570295,5.2493509826906,160.510364436584,78.6897394181397,170.318746108219,291.925679284832,11.603036791851,0.305582978445781,0.420399883762719
"311",275,5,"x1 x4 x5 x6 x7",0.79581683789546,0.753278679123681,0.6515413446647,5.30198179559103,160.578200305743,78.7259697666764,170.386581977378,292.586527229306,11.6293032136072,0.30627474315681,0.421351565710406
"276",276,5,"x1 x2 x4 x6 x8",0.795609272861592,0.753027871374423,0.673361427066454,5.3256697265191,160.608681703188,78.7422617411571,170.417063374823,292.883959847196,11.6411251321754,0.306586090707613,0.421779896093313
"292",277,5,"x1 x3 x4 x5 x7",0.795278284072242,0.752627926587292,0.674543173562339,5.36344313870688,160.657224181009,78.7682228217024,170.465605852644,293.358253904696,11.6599766816959,0.307082573891638,0.422462923249851
"295",278,5,"x1 x3 x4 x6 x7",0.794924849889037,0.752200860282586,0.673302526420291,5.40377808512508,160.708971907768,78.7959193117515,170.517353579403,293.864711338318,11.6801066142534,0.307612725166445,0.42319226863237
"305",279,5,"x1 x3 x5 x7 x9",0.79329025438531,0.750225724048916,0.662019740367332,5.59032292201762,160.94714539684,78.9236778278524,170.755527068475,296.207023098653,11.7732054111792,0.310064618422035,0.426565413448522
"322",280,5,"x1 x5 x6 x7 x9",0.79303311614589,0.74991501534295,0.648584607883883,5.61966829267481,160.984440944263,78.9437257318421,170.792822615899,296.575492191375,11.7878507841042,0.310450325781165,0.427096042902326
"319",281,5,"x1 x4 x6 x8 x9",0.792970126320597,0.749838902637388,0.678832915564088,5.62685687643044,160.99356997602,78.9486347108961,170.801951647655,296.665754160302,11.7914383854037,0.310544810519104,0.427226028456656
"307",282,5,"x1 x3 x6 x7 x8",0.79243763329588,0.749195473565855,0.663581576081753,5.6876265434311,161.070632679899,78.9901012360767,170.879014351535,297.428795947244,11.8217666591935,0.31134355005618,0.428324878956285
"275",283,5,"x1 x2 x4 x6 x7",0.792204200872907,0.748913409388096,0.653488845054209,5.71426653673198,161.104352847228,79.0082610756971,170.912734518863,297.763295527309,11.8350618613965,0.311693698690639,0.428806589181033
"299",284,5,"x1 x3 x4 x7 x9",0.791984262977092,0.74864765109732,0.673728671544308,5.73936649498327,161.136089039787,79.0253610387167,170.944470711422,298.078457974983,11.8475884794204,0.312023605534361,0.429260452152914
"318",285,5,"x1 x4 x6 x7 x9",0.791701193287973,0.7483056085563,0.657855171627645,5.77167123879643,161.176885558237,79.0473550864399,170.985267229872,298.484085826221,11.8637107845675,0.312448210068041,0.429844593643751
"293",286,5,"x1 x3 x4 x5 x8",0.79134701742138,0.747877646050835,0.675667766273701,5.81209082829983,161.227852019234,79.0748512714546,171.036233690869,298.991606063279,11.8838829598884,0.312979473867929,0.430575469561174
"315",287,5,"x1 x4 x5 x7 x9",0.791117217457312,0.747599971094252,0.674295008710354,5.83831627472819,161.26087433825,79.0926781622255,171.069256009885,299.320900471061,11.8969712744834,0.313324173814032,0.431049683858095
"258",288,5,"x1 x2 x3 x4 x7",0.791078299743555,0.747552945523462,0.676097728549318,5.84275767845683,161.26646322714,79.0956961834799,171.074844898775,299.37666804072,11.8991878426323,0.313382550384668,0.431129994298272
"281",289,5,"x1 x2 x5 x6 x7",0.790854017611437,0.747281937947153,0.628937375107909,5.86835341370656,161.298651625758,79.1130830861608,171.107033297393,299.698055609996,11.9119618877245,0.313718973582844,0.431592822019004
"298",290,5,"x1 x3 x4 x7 x8",0.7908408793564,0.74726606255565,0.682647952576081,5.86985278993593,161.30053612417,79.1141012843186,171.108917795805,299.7168822183,11.9127101803356,0.3137386809654,0.431619934070132
"287",291,5,"x1 x2 x6 x7 x8",0.790596408056845,0.746970659735354,0.63930000297089,5.89775257223472,161.335580525403,79.1330412162663,171.143962197038,300.067200079024,11.9266341045234,0.314105387914733,0.432124424076935
"304",292,5,"x1 x3 x5 x7 x8",0.790079858286969,0.746346495430087,0.664483577156116,5.95670274819488,161.409492396786,79.1730207459377,171.217874068421,300.807395802076,11.9560543262346,0.314880212569547,0.433190374138934
"294",293,5,"x1 x3 x4 x5 x9",0.789594808622463,0.745760393752142,0.667842979787887,6.01205803966837,161.47873160389,79.2105140407726,171.287113275525,301.502453099694,11.9836804515431,0.315607787066306,0.434191320708085
"325",294,5,"x1 x6 x7 x8 x9",0.789046475977463,0.745097825139434,0.629735023984448,6.07463537062954,161.556812289229,79.2528429773568,171.365193960864,302.288192446236,12.0149108748792,0.316430286033806,0.435322857785479
"272",295,5,"x1 x2 x4 x5 x7",0.788863438534721,0.744876654896122,0.654601218868755,6.09552414086267,161.58283101753,79.2669594999226,171.391212689166,302.550477980326,12.0253358183424,0.316704842197918,0.43570057312835
"263",296,5,"x1 x2 x3 x5 x8",0.788763502304559,0.744755898618008,0.658825515053032,6.10692915679038,161.597027410486,79.2746641713018,171.405409082121,302.693682709973,12.0310277113987,0.316854746543162,0.435906801137634
"314",297,5,"x1 x4 x5 x7 x8",0.788435059281141,0.744359029964712,0.6701400094547,6.14441203869742,161.64363696187,79.2999719696192,171.452018633505,303.16432878394,12.0497342661819,0.317347411078289,0.436584574861664
"279",298,5,"x1 x2 x4 x7 x9",0.788414991867492,0.744334781839886,0.63962946493149,6.14670219084662,161.64648239485,79.3015175556528,171.454864066485,303.193084606944,12.0508772107599,0.317377512198762,0.436625985897096
"331",299,5,"x2 x3 x4 x6 x8",0.788074979496542,0.743923933558322,0.661966472496214,6.1855054006534,161.694653028981,79.327693227778,171.503034700616,303.6803091058,12.0702427006338,0.317887530755187,0.437327634080933
"300",300,5,"x1 x3 x4 x8 x9",0.788016133415583,0.743852827877163,0.669226086824017,6.19222108814254,161.702982094466,79.3322211687267,171.511363766101,303.764633250314,12.0735942939353,0.317975799876625,0.437449068620845
"367",301,5,"x3 x4 x6 x7 x8",0.787699331926634,0.743470026078016,0.646520041248933,6.22837540396482,161.747782437907,79.3565860106261,171.556164109542,304.21859745832,12.0916378022028,0.318451002110049,0.438102818920392
"266",302,5,"x1 x2 x3 x6 x8",0.787372921268184,0.743075613199056,0.668068063200238,6.26562634641613,161.793871787229,79.3816694450163,171.602253458864,304.686331232359,12.1102286031295,0.318940618097724,0.438776398664112
"309",303,5,"x1 x3 x6 x8 x9",0.787330254629704,0.743024057677559,0.666981592050335,6.27049558843834,161.799891108729,79.3849466859333,171.608272780364,304.747470865289,12.1126586922263,0.319004618055444,0.43886444537052
"259",304,5,"x1 x2 x3 x4 x8",0.786987341888328,0.742609704781729,0.672100148099751,6.30962979703155,161.848224722627,79.4112731216638,171.656606394262,305.238851482122,12.1321893734254,0.319518987167508,0.439572078747296
"306",305,5,"x1 x3 x5 x8 x9",0.786889212063429,0.74249113124331,0.658056195039463,6.32082866068824,161.862041821059,79.4188026492005,171.670423492694,305.379467703307,12.1377783822167,0.319666181904857,0.439774579065823
"369",306,5,"x3 x4 x6 x8 x9",0.786882121506354,0.742482563486845,0.663433892078725,6.32163785587441,161.863039955295,79.419346637344,171.67142162693,305.389628195726,12.1381822266734,0.319676817740469,0.439789211111357
"278",307,5,"x1 x2 x4 x7 x8",0.786796647643483,0.742379282569209,0.664987800019434,6.3313923839956,161.875069456689,79.4259034342774,171.683451128325,305.512108915726,12.143050411973,0.319805028534775,0.439965594636702
"265",308,5,"x1 x2 x3 x6 x7",0.786790200840372,0.742371492682116,0.65574323629051,6.33212811208985,161.875976577366,79.4263979185614,171.684358249002,305.521346933761,12.1434175912612,0.319814698739442,0.439978898234103
"308",309,5,"x1 x3 x6 x7 x9",0.786681088776171,0.742239648937874,0.645982110362012,6.34458030113168,161.89132542455,79.4347658406586,171.699707096185,305.677700276584,12.1496320962467,0.319978366835743,0.440204061458215
"289",310,5,"x1 x2 x6 x8 x9",0.786305314566451,0.741785588434462,0.624094644322087,6.38746475695014,161.944125753578,79.4635667865291,171.752507425213,306.216170099027,12.171034410618,0.320542028150323,0.440979507631088
"316",311,5,"x1 x4 x5 x8 x9",0.786111573488105,0.741551484631461,0.669319498828487,6.4095750574967,161.97131220031,79.4784053033312,171.779693871945,306.493793526496,12.1820689823319,0.320832639767842,0.441379310954056
"320",312,5,"x1 x4 x7 x8 x9",0.785859439133851,0.741246822286736,0.668922522188457,6.438349370091,162.00665574818,79.4977053198444,171.815037419815,306.855092246461,12.1964293577222,0.321210841299224,0.441899614410226
"280",313,5,"x1 x2 x4 x8 x9",0.785433372568042,0.740731991853051,0.635410477208802,6.48697333720881,162.066286197734,79.5302915314883,171.874667869369,307.465629058476,12.2206960858495,0.321849941147937,0.442778843690201
"273",314,5,"x1 x2 x4 x5 x8",0.785147296253617,0.740386316306453,0.656837294614935,6.51962120592719,162.106257806272,79.5521515849197,171.914639477907,307.875565286799,12.2369896340951,0.322279055619575,0.443369189641128
"260",315,5,"x1 x2 x3 x4 x9",0.785137506291199,0.740374486768533,0.640394739172606,6.52073846517458,162.107624752912,79.5528993922378,171.916006424547,307.889593922049,12.2375472238602,0.322293740563201,0.443389392168849
"380",316,5,"x4 x6 x7 x8 x9",0.784996694257859,0.740204338894912,0.609193989100797,6.53680834774319,162.127279078316,79.5636533112017,171.935660749951,308.091372087313,12.2455672085395,0.322504958613212,0.443679971323896
"274",317,5,"x1 x2 x4 x5 x9",0.784988392870292,0.740194308051603,0.63806256142315,6.53775572645922,162.128437371294,79.5642871762544,171.936819042929,308.103267652717,12.2460400161506,0.322517410694562,0.443697102034443
"354",318,5,"x2 x4 x6 x8 x9",0.784877524887129,0.740060342571948,0.653860010956921,6.55040830612717,162.143902500452,79.5727514103347,171.952284172087,308.262137159097,12.2523545299411,0.322683712669306,0.443925888765981
"297",319,5,"x1 x3 x4 x6 x9",0.78460989209049,0.739736952942676,0.668074983673568,6.5809513464587,162.181202153239,79.5931742349434,171.989583824874,308.645644544006,12.2675976230048,0.323085161864264,0.444478174746553
"256",320,5,"x1 x2 x3 x4 x5",0.784492400611068,0.739594984071707,0.668953547183995,6.59435981896162,162.197562158921,79.6021356043076,172.005943830556,308.814005262828,12.2742893796861,0.323261399083398,0.444720629698773
"291",321,5,"x1 x3 x4 x5 x6",0.784440985950104,0.739532858023042,0.671763904965979,6.60022741098762,162.204718546302,79.6060563043853,172.013100217937,308.887680471621,12.2772177145978,0.323338521074844,0.444826728789777
"277",322,5,"x1 x2 x4 x6 x9",0.783390769992254,0.738263847073974,0.633083882852172,6.72008113878286,162.350525375881,79.6860324984336,172.158907047516,310.392599078919,12.3370330279063,0.324913845011618,0.446993950286461
"288",323,5,"x1 x2 x6 x7 x9",0.783248933550884,0.738092461373985,0.60178987684511,6.73626792980276,162.370163046558,79.6968176858504,172.178544718193,310.595845181033,12.3451113580019,0.325126599673674,0.447286643405866
"285",324,5,"x1 x2 x5 x7 x9",0.782713589716533,0.737445587574144,0.619477350058466,6.79736293956677,162.444167362017,79.7374909437763,172.252549033652,311.362972067266,12.3756020003694,0.3259296154252,0.448391376824979
"257",325,5,"x1 x2 x3 x4 x6",0.782628127214614,0.737342320384325,0.669734010500552,6.80711617114283,162.45596456083,79.7439790608732,172.264346232465,311.485436507464,12.3804695386031,0.32605780917808,0.44856773690591
"352",326,5,"x2 x4 x6 x7 x8",0.782503823960394,0.737192120618809,0.638633263735862,6.82130202338015,162.4731150401,79.7534134368125,172.281496711735,311.663558234548,12.3875492616266,0.32624426405941,0.44882424860966
"375",327,5,"x3 x6 x7 x8 x9",0.782326250872482,0.736977553137582,0.608037535909709,6.84156718540067,162.497598317206,79.7668858742651,172.305979988841,311.918013560766,12.3976629813899,0.326510623691277,0.449190687731517
"324",328,5,"x1 x5 x7 x8 x9",0.782018386594941,0.736605550468887,0.659061627511184,6.87670156042368,162.539998483291,79.7902295178276,172.348380154926,312.359171092538,12.4151974685398,0.326972420107588,0.44982599523695
"268",329,5,"x1 x2 x3 x7 x8",0.781363509380676,0.73581424050165,0.65795503821793,6.95143807036836,162.629991687784,79.83982649041,172.438373359419,313.297584661554,12.4524961645434,0.327954735928987,0.451177397266063
"269",330,5,"x1 x2 x3 x7 x9",0.781284771767225,0.73571909921873,0.623614685826483,6.96042383793286,162.640793650265,79.8457842969523,172.4491753219,313.410412598219,12.4569806850675,0.328072842349163,0.451339879893748
"284",331,5,"x1 x2 x5 x7 x8",0.781203274419408,0.735620623256784,0.640541438389748,6.96972455448391,162.651970124149,79.851949711946,172.460351795784,313.527195126859,12.4616223869546,0.328195088370889,0.451508057498357
"313",332,5,"x1 x4 x5 x6 x9",0.781130739739913,0.735532977185729,0.668031319956117,6.97800242501789,162.661913964773,79.8574360498987,172.470295636408,313.631134500498,12.4657536178193,0.32830389039013,0.451657739776063
"310",333,5,"x1 x3 x7 x8 x9",0.781099489018582,0.735495215897454,0.654608957427218,6.98156884906604,162.666197136901,79.859799474137,172.474578808537,313.675915568308,12.4675335104915,0.328350766472127,0.451722228640996
"360",334,5,"x2 x6 x7 x8 x9",0.780733664837708,0.735053178345564,0.596983571686851,7.02331777838641,162.716290967929,79.8874525184323,172.524672639564,314.200127386536,12.4883691184741,0.328899502743437,0.452477141973698
"342",335,5,"x2 x3 x6 x7 x8",0.780419197100437,0.734673196496362,0.613202683132327,7.0592057596169,162.759285591407,79.9112037068201,172.567667263042,314.650747419184,12.5062797073293,0.329371204349344,0.453126076352512
"271",336,5,"x1 x2 x4 x5 x6",0.780395454434956,0.734644507442238,0.655882812839165,7.0619153422932,162.762529233153,79.9129962073507,172.570910904788,314.684769735073,12.5076319767973,0.329406818347566,0.45317507162309
"344",337,5,"x2 x3 x6 x8 x9",0.780138854941532,0.734334449721018,0.621530180262612,7.09119922967591,162.797562619566,79.9323620785199,172.605944291201,315.052466825743,12.5222466653089,0.329791717587702,0.453704589322787
"264",338,5,"x1 x2 x3 x5 x9",0.777497113559673,0.731142345551272,0.620762847542943,7.39268251044331,163.155879200317,80.1310369741581,172.964260871952,318.837979444851,12.6727077083495,0.33375432966049,0.459156076389475
"303",339,5,"x1 x3 x5 x6 x9",0.777231898874591,0.730821877806798,0.642513134088661,7.42294958878612,163.191616725175,80.1509126999906,172.99999839681,319.21802176998,12.687813077263,0.334152151688113,0.459703372364602
"286",340,5,"x1 x2 x5 x8 x9",0.776570385207346,0.73002254879221,0.614317092967791,7.49844347022475,163.280570226501,80.2004326508277,173.088951898136,320.165945117914,12.7254897541107,0.335144422188981,0.461068469351835
"290",341,5,"x1 x2 x7 x8 x9",0.77576997153153,0.729055382267265,0.613019537121748,7.58978902835293,163.387850104081,80.2602454553464,173.196231775716,321.312906774009,12.7710775157872,0.336345042702706,0.462720199847363
"261",342,5,"x1 x2 x3 x5 x6",0.77549841551466,0.728727252080214,0.642151121994225,7.62077979809294,163.424159921644,80.2805121011627,173.232541593279,321.702035980869,12.7865440568433,0.33675237672801,0.463280581769685
"270",343,5,"x1 x2 x3 x8 x9",0.774958414835931,0.728074751260083,0.615708929126656,7.68240626060665,163.496233214033,80.3207741558571,173.304614885668,322.475835943914,12.8172999309505,0.337562377746104,0.464394925034439
"361",344,5,"x3 x4 x5 x6 x7",0.772161179217551,0.724694758221208,0.599669253374074,8.00163500006601,163.866830548829,80.528509107716,173.675212220464,326.484165754209,12.9766171872353,0.341758231173673,0.470167289392582
"349",345,5,"x2 x4 x5 x7 x8",0.771723841706231,0.724166308728362,0.638357927828322,8.05154524056908,163.924360469845,80.5608637195421,173.73274214148,327.110853392628,13.0015258548913,0.342414237440654,0.471069777351135
"364",346,5,"x3 x4 x5 x7 x8",0.771510998097816,0.723909122701528,0.634827128844442,8.07583557791844,163.952319295391,80.576598035881,173.760700967026,327.415850002471,13.0136484159968,0.342733502853275,0.471509000579596
"328",347,5,"x2 x3 x4 x5 x8",0.770236745105318,0.722369400335593,0.631314543107417,8.22125706972084,164.119160539426,80.670632106017,173.927542211061,329.241804963908,13.0862238148097,0.344644882342023,0.474138544014844
"366",348,5,"x3 x4 x5 x8 x9",0.770101805907961,0.722206348805453,0.638366951764506,8.23665672700855,164.136774268164,80.6805735829581,173.9451559398,329.4351675837,13.0939093106424,0.344847291138059,0.474417004008784
"351",349,5,"x2 x4 x5 x8 x9",0.769722000310543,0.721747417041906,0.641571995580405,8.28000125662437,164.186295171956,80.7085384655689,173.994676843591,329.979414227866,13.1155412337113,0.345416999534185,0.475200769337365
"283",350,5,"x1 x2 x5 x6 x9",0.769648613686576,0.721658741537946,0.600023297942371,8.28837635356233,164.195854261344,80.713939025359,174.004235932979,330.084574404789,13.1197209872871,0.345527079470137,0.475352209684317
"267",351,5,"x1 x2 x3 x6 x9",0.769217335462562,0.72113761368393,0.601720207897025,8.33759509041218,164.251969616386,80.7456583444176,174.060351288021,330.702579320244,13.1442845467148,0.346173996806156,0.47624219372155
"336",352,5,"x2 x3 x5 x6 x7",0.766656426439788,0.718043181948077,0.588874440730641,8.62985354509469,164.583034934655,80.9333529109225,174.39141660629,334.372262313694,13.2901417624683,0.350015360340318,0.481526875451748
"330",353,5,"x2 x3 x4 x6 x7",0.766516747754932,0.71787440353721,0.605648762806334,8.64579408660746,164.60098746197,80.9435583115607,174.409369133605,334.572416434673,13.2980971970003,0.350224878367602,0.481815115833343
"327",354,5,"x2 x3 x4 x5 x7",0.76639132747932,0.717722854037511,0.621355200606181,8.66010741660492,164.617098245134,80.952719143734,174.425479916769,334.752138809954,13.3052405402574,0.350413008781021,0.482073932618021
"365",355,5,"x3 x4 x5 x7 x9",0.766254914907524,0.717558022179925,0.629191172859718,8.67567521970829,164.634611219849,80.9626798590444,174.442992891484,334.947612717991,13.3130099525008,0.350617627638714,0.482355433061624
"368",356,5,"x3 x4 x6 x7 x9",0.7657374630602,0.716932767864408,0.59683339254992,8.73472834339474,164.700950146886,81.000435265493,174.509331818521,335.689101082931,13.3424815522593,0.351393805409701,0.483423244647078
"346",357,5,"x2 x4 x5 x6 x7",0.765725905820852,0.716918802866863,0.604559704755255,8.73604728947287,164.702430147199,81.0012780159293,174.510811818835,335.705662157263,13.3431397977253,0.351411141268722,0.483447094120482
"359",358,5,"x2 x5 x7 x8 x9",0.765722035631308,0.71691412638783,0.62572715015096,8.73648896686379,164.702925740738,81.0015602239878,174.511307412373,335.711207988304,13.3433602253416,0.351416946553038,0.483455080628318
"372",359,5,"x3 x5 x6 x7 x9",0.765691248163371,0.716876924864074,0.578481827041046,8.74000252307479,164.70686790985,81.0038051076779,174.515249581485,335.755325232023,13.3451137333004,0.351463127754943,0.483518613525379
"339",360,5,"x2 x3 x5 x7 x8",0.765441202043304,0.716574785802325,0.612043104949928,8.76853852025407,164.738865792051,81.0220314630239,174.547247463686,336.113631593643,13.3593551727888,0.351838196935044,0.484034607709739
"333",361,5,"x2 x3 x4 x7 x8",0.765175114266039,0.716253263071463,0.634910597989718,8.79890523843961,164.772879050076,81.0414156327587,174.581260721711,336.494925025901,13.3745102688866,0.352237328600942,0.484583705394442
"370",362,5,"x3 x4 x7 x8 x9",0.764902331908975,0.715923651056678,0.633368250104972,8.83003596172227,164.807708072708,81.06127521154,174.616089744343,336.885811530547,13.3900466564561,0.352646502136537,0.485146617987539
"335",363,5,"x2 x3 x4 x8 x9",0.764555916677771,0.71550506598564,0.622927086018132,8.86956988473543,164.851880385929,81.0864776469809,174.660262057565,337.382211079033,13.4097768228418,0.353166124983343,0.48586147908847
"379",364,5,"x4 x5 x7 x8 x9",0.763823080317486,0.714619555383629,0.638428442505725,8.95320332125636,164.945112486972,81.1397272286191,174.753494158607,338.432337071173,13.4515157015616,0.354265379523771,0.487373757302957
"374",365,5,"x3 x5 x7 x8 x9",0.763651777843301,0.714412564893989,0.622762331870911,8.97275286243234,164.966864025655,81.1521616071892,174.77524569729,338.677806851889,13.4612722769472,0.354522333235049,0.48772725641113
"357",366,5,"x2 x5 x6 x7 x9",0.763163689060103,0.713822790947624,0.580913824683355,9.02845498705163,165.028753912855,81.1875639980756,174.83713558449,339.377219088351,13.4890714960232,0.355254466409846,0.488734474493593
"341",367,5,"x2 x3 x5 x8 x9",0.762148226592644,0.712595773799445,0.610783504430433,9.14434254451199,165.157107336919,81.2610922426909,174.965489008554,340.832337296057,13.5469074155691,0.356777660111033,0.490829978824967
"334",368,5,"x2 x3 x4 x7 x9",0.761946463775795,0.712351977062419,0.624305507366211,9.16736830940266,165.182544686516,81.2756814134291,174.990926358151,341.121455562704,13.5583988674116,0.357080304336308,0.491246335775783
"350",369,5,"x2 x4 x5 x7 x9",0.761720231595579,0.712078613177992,0.623240848640801,9.19318658986528,165.211041396072,81.2920319860727,175.019423067707,341.445637475034,13.5712839779824,0.357419652606631,0.491713187608056
"340",370,5,"x2 x3 x5 x7 x9",0.758862157149366,0.708625106555484,0.605919465925653,9.51935843493646,165.568738932243,81.4978762086405,175.377120603878,345.541146958584,13.7340663249668,0.361706764275951,0.49761109873068
"355",371,5,"x2 x4 x7 x8 x9",0.758320494923285,0.707970598032302,0.619662145643077,9.58117451811108,165.636051648614,81.5367386937827,175.444433320249,346.31732785434,13.7649168329202,0.362519257615073,0.498728870757978
"343",372,5,"x2 x3 x6 x7 x9",0.755912466798086,0.705060897381021,0.55830464359057,9.85598575601283,165.933484079425,81.7089377300666,175.74186575106,349.767938469634,13.9020666788046,0.366131299802871,0.50369806807263
"345",373,5,"x2 x3 x7 x8 x9",0.7533213021055,0.701929906710813,0.598035567031484,10.1516970765433,166.250277119345,81.8932053248388,176.05865879098,353.480976660779,14.0496471138213,0.37001804684175,0.50904518528338
"326",374,5,"x2 x3 x4 x5 x6",0.750809507830557,0.698894821961923,0.611735276914491,10.4383504120374,166.554205954856,82.0708250739683,176.362587626491,357.080280131473,14.1927069867924,0.373785738254165,0.514228514014218
"329",375,5,"x2 x3 x4 x5 x9",0.75067102393177,0.698727487250888,0.606989775290153,10.454154601057,166.570873376432,82.0805893882058,176.379255048067,357.278722170502,14.2005943719842,0.373993464102346,0.514514288840008
"332",376,5,"x2 x3 x4 x6 x9",0.750643428097388,0.698694142284344,0.60637627186341,10.4573039186783,166.574193605124,82.0825347795544,176.382575276759,357.318265927511,14.2021660996534,0.374034857853918,0.514571235494687
"363",377,5,"x3 x4 x5 x6 x9",0.748516864291241,0.696124544351916,0.604822471671104,10.6999936223113,166.828954945354,82.2320962198395,176.637336616989,360.365549124416,14.3232850746456,0.377224703563139,0.518959604153825
"353",378,5,"x2 x4 x6 x7 x9",0.746387077711055,0.693551052234191,0.565744141751112,10.9430511183775,167.081952271575,82.3811918295331,176.89033394321,363.417450431132,14.4445876035415,0.380419383433418,0.523354623316723
"338",379,5,"x2 x3 x5 x6 x9",0.732777237210989,0.677105828296612,0.557556448898636,12.4962460650355,168.650155815067,83.3180458559654,178.458537486702,382.919822355513,15.2197394830244,0.400834144183516,0.551439836341465
"348",380,5,"x2 x4 x5 x6 x9",0.727362540859139,0.670563070204793,0.56219523964939,13.1141871063975,169.251964695641,83.683372648714,179.060346367276,390.678871560452,15.5281348719304,0.408956188711292,0.562613582316319
"377",381,5,"x4 x5 x6 x7 x9",0.704896243231573,0.643416293904818,0.525544944108123,15.678106936691,171.627487342507,85.1567570634462,181.435869014142,422.872201974171,16.8077084886047,0.44265563515264,0.608974945239301
"448",382,6,"x2 x3 x5 x6 x7 x8",0.814223832911084,0.765760484974845,0.614689162258179,5.20132149459128,159.743953360535,80.0732670828363,170.953532413832,278.310474957911,11.3476621226077,0.298857312273473,0.418218505747211
"393",383,6,"x1 x2 x3 x5 x6 x8",0.813740004803459,0.765150440839144,0.681259695954135,5.25653737840794,159.821982610823,80.1059123332668,171.03156166412,279.035295759961,11.3772155253761,0.29963564444661,0.419307697495433
"427",384,6,"x1 x3 x5 x6 x7 x8",0.812932523893256,0.764132312734975,0.617661228016579,5.3486894700687,159.951758568631,80.1603488792678,171.161337621928,280.244979430152,11.4265384319848,0.300934635476067,0.421125495036293
"429",385,6,"x1 x3 x5 x6 x8 x9",0.811163345014388,0.761901608931185,0.673900997258726,5.55059335677321,160.234148432792,80.2794164585263,171.44372748609,282.895378680921,11.5346041998733,0.30378070584642,0.425108262894592
"465",386,6,"x4 x5 x6 x7 x8 x9",0.810659009444087,0.761265707559936,0.626529133626935,5.60814961242571,160.314164141055,80.3133081876263,171.523743194352,283.65092162439,11.5654102485601,0.3045920282856,0.426243620954302
"437",387,6,"x1 x5 x6 x7 x8 x9",0.810512493517339,0.76108097008708,0.617560594771558,5.62487044005246,160.337369776618,80.3231499768961,171.546948829915,283.870416502559,11.5743597992929,0.304827727819933,0.426573456976396
"432",388,6,"x1 x4 x5 x6 x7 x8",0.810315311970597,0.76083234987597,0.619929032697121,5.64737337695118,160.368571679189,80.3363921097415,171.578150732487,284.165813327603,11.5864041298672,0.305144932916866,0.427017351223607
"418",389,6,"x1 x3 x4 x5 x6 x8",0.810236075216861,0.760732442664737,0.675735900058662,5.65641610787016,160.381100925925,80.3417124562624,171.590679979222,284.284517566752,11.5912441043547,0.305272400738094,0.427195728661719
